"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"TRPC4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"IRS4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MORC4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"MYH11",1,0,0.16,"(NA,4,1,21)","TRUE","4/27 (0.148148148148148)",1
"MORC2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MYO18B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"KRAS",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SBF2",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/26 (0.192307692307692)",1
"UNC79",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"LOXL2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CNTN6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"CHL1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"TRPM1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"VAV3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"AP4B1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"KIDINS220",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ROCK2",1,0,0.16,"(NA,4,1,21)","TRUE","10/32 (0.3125)",1
"ANO3",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"DOCK2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"LRP4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MYBPC3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"GNL2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DAGLA",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DHX34",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"COL4A2",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"TPP2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"APC",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"UBQLN1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"AGTPBP1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"HNF1A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"TBX3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"PNPLA8",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PHF21A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ITGA7",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"AGAP2",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"KRT85",1,0,0.125,"(NA,3,1,21)","TRUE","7/29 (0.241379310344828)",1
"TROAP",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ESPL1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"NHSL1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"AHI1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"DYSF",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"KLHL36",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"URB2",1,0,0.125,"(NA,3,1,21)","TRUE","7/29 (0.241379310344828)",1
"ABCB10",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KIAA1614",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CEP350",1,0,0.2,"(NA,5,1,20)","TRUE","8/29 (0.275862068965517)",1
"LAMC1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"DOCK10",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"USP37",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"REV1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"MFSD9",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ANKRD36",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/30 (0.2)",1
"ARHGEF4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"FLNB",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"TNS3",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","5/29 (0.172413793103448)",1
"ZDHHC4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DGKB",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"MYO1G",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZFHX2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MYCBPAP",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"BRIP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SCN2A",1,0,0.16,"(NA,4,1,21)","TRUE","6/28 (0.214285714285714)",1
"TBR1",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"SCN7A",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"RPS6KC1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"WDR33",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"UGGT1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"LRRC8A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SMC2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CDK5RAP2",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","5/29 (0.172413793103448)",1
"FPGS",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"CD72",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMEM8B",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"GRHPR",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DENND4C",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KIF13A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"FRS3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KIAA0319",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"TUBB2A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MDC1",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"MYO7A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","9/33 (0.272727272727273)",1
"SLCO5A1",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"SULF1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"DDX60",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"TRPC6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"YAP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ARHGAP20",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TMPRSS13",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"CASP5",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"UNC13C",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/29 (0.275862068965517)",1
"SLTM",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TUBGCP4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"TMEM62",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"TTLL7",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ARHGAP29",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","8/31 (0.258064516129032)",1
"DBT",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"IFT172",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"PPM1B",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PREPL",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"EMILIN1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"LRPPRC",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"MYOF",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LOXL4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"KIF20B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"TET1",1,0,0.2,"(NA,5,1,20)","TRUE","8/30 (0.266666666666667)",1
"AOX1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SMARCAL1",1,0,0.16,"(NA,4,1,21)","TRUE","6/29 (0.206896551724138)",1
"CDK15",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ABI2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ITGAV",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/26 (0.192307692307692)",1
"USP8",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ARHGAP24",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"HERC6",1,0,0.12,"(NA,3,1,22)","TRUE","5/28 (0.178571428571429)",1
"PRKG2",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"SEC31A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"RAP1GDS1",1,0,0.16,"(NA,4,1,21)","TRUE","5/27 (0.185185185185185)",1
"SHROOM3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"CENPE",1,0,0.12,"(NA,3,1,22)","TRUE","10/33 (0.303030303030303)",1
"ENPEP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"LEF1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"SEC24B",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"SLC39A8",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MTTP",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"YARS2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"COL2A1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PPFIA2",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"LUM",1,0,0.16,"(NA,4,1,21)","TRUE","7/29 (0.241379310344828)",1
"CELA1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"MAP3K12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LMBR1L",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ESYT1",1,0,0.08,"(NA,2,1,23)","TRUE","5/29 (0.172413793103448)",1
"RB1",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"SBNO1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"TTC6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"CDH24",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"FRMD6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SLC38A6",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TCF12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CDAN1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SCAPER",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"PML",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"CYP1A1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CELF6",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"UNC45A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FURIN",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZFHX3",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"NLRC5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"ZCCHC14",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"RHOT2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZSCAN32",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TCF25",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"GID4",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF287",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"MYOCD",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"DPEP3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"VPS53",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"SGSM2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ABCA8",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","11/32 (0.34375)",1
"TP53",1,1,0.625,"(1,15,NA,9)","TRUE","53/64 (0.828125)",1
"CCDC40",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"FOXK2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CBX8",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/27 (0.222222222222222)",1
"RNF165",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZCCHC2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"BRD4",1,0,0.32,"(NA,8,1,17)","TRUE","7/26 (0.269230769230769)",1
"ZIM3",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"PRDM15",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"CCDC97",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TRPM2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"URB1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","12/34 (0.352941176470588)",1
"ZNF473",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"RERE",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PRDM16",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"DMRTA2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MAP3K6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"BEST4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DPT",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PRCC",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CASQ1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ABL2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"TOR1AIP1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"RGL1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"HHIPL2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FLG2",1,0,0.16,"(NA,4,1,21)","TRUE","6/29 (0.206896551724138)",1
"FLG",1,1,0.5,"(1,15,NA,15)","TRUE","30/46 (0.652173913043478)",1
"SCCPDH",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"CEP170",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"CDC42BPA",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"WDPCP",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ETAA1",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"EXOC6B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"DQX1",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"RABL2A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"CNGA3",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TMEFF2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"DLX1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"UNC80",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KANSL1L",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"ABCA12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"TRPM8",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"ESPNL",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RAB5A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CNTN4",1,0,0.12,"(NA,3,1,22)","TRUE","5/28 (0.178571428571429)",1
"IQSEC1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"UBA3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MYH15",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"MED12L",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"TRPC1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SLIT2",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"ECE2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DGKQ",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"CENPC",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TRMT10A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TBCK",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"CDH18",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"PLK2",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"ANKRD31",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RASA1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"BDP1",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"GLRA1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TENM2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/30 (0.266666666666667)",1
"MYLK4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MUT",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"PPP1R18",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"DAAM2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ANO7",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TTBK1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"PHIP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MMS22L",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"VWDE",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"SDK1",1,0,0.375,"(NA,9,1,15)","TRUE","9/28 (0.321428571428571)",1
"POMZP3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ASB10",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SHROOM2",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"DENND2A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SH3KBP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CCNB3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DIAPH2",1,0,0.16,"(NA,4,1,21)","TRUE","4/26 (0.153846153846154)",1
"PRPS1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"CXorf57",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"FRMPD3",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"DOCK11",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"IGSF1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"ARHGAP36",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MCPH1",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"DOK2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SNTG1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"PXDNL",1,0,0.125,"(NA,3,1,21)","TRUE","7/30 (0.233333333333333)",1
"PSKH2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"MTDH",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LRP12",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ARHGAP39",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"SLC25A25",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"INPP5E",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SEC16A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","9/33 (0.272727272727273)",1
"ANKRD30A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"ZEB1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"A1CF",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"LRIT1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"POLR3A",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"HERC4",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"MKI67",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","8/31 (0.258064516129032)",1
"LRRC27",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"PPRC1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"ZNF215",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TENM4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","7/30 (0.233333333333333)",1
"ZC3H12C",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"DRD2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"GLB1L2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"GRIK4",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"MS4A3",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"KIAA1755",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CDH22",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"HIRIP3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
