"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"DDX60",0.766378442724436,0.148148148148148,0.125385405960946,"(4,122,23,851)","TRUE","136/1058 (0.128544423440454)",1
"DOCK7",0.766626880794639,0.142857142857143,0.120743034055728,"(4,117,24,852)","TRUE","147/1060 (0.138679245283019)",1
"SLITRK5",0.767409103700912,0.148148148148148,0.12655601659751,"(4,122,23,842)","TRUE","163/1069 (0.152478952291862)",1
"PLXNC1",0.767571620600332,0.142857142857143,0.121775025799794,"(4,118,24,851)","TRUE","120/1037 (0.115718418514947)",1
"ABCA8",0.767764272582882,0.142857142857143,0.122002085505735,"(4,117,24,842)","TRUE","193/1097 (0.175934366453965)",1
"ABCC9",0.768285995306796,0.142857142857143,0.122533748701973,"(4,118,24,845)","TRUE","162/1066 (0.151969981238274)",1
"COL11A2",0.769718971843031,0.142857142857143,0.123958333333333,"(4,119,24,841)","TRUE","149/1059 (0.140698772426818)",1
"GLI2",0.770356084567923,0.148148148148148,0.129533678756477,"(4,125,23,840)","TRUE","177/1085 (0.163133640552995)",1
"DOCK5",0.770552492444106,0.142857142857143,0.124740124740125,"(4,120,24,842)","TRUE","147/1052 (0.139733840304183)",1
"SHPRH",0.772840412449823,0.137931034482759,0.122129436325678,"(4,117,25,841)","TRUE","130/1041 (0.124879923150817)",1
"MYOF",0.774987914151611,0.148148148148148,0.13360739979445,"(4,130,23,843)","TRUE","150/1061 (0.141376060320452)",1
"MICAL3",0.775563957908568,0.148148148148148,0.134095634095634,"(4,129,23,833)","TRUE","154/1057 (0.145695364238411)",1
"MTOR",0.77578146821395,0.153846153846154,0.139751552795031,"(4,135,22,831)","TRUE","168/1069 (0.157156220767072)",1
"INTS1",0.777229584090181,0.153846153846154,0.140932642487047,"(4,136,22,829)","TRUE","191/1084 (0.17619926199262)",1
"EVPL",0.777296127851983,0.148148148148148,0.135470527404343,"(4,131,23,836)","TRUE","204/1105 (0.184615384615385)",1
"HIVEP3",0.778270271833723,0.148148148148148,0.136222910216718,"(4,132,23,837)","TRUE","166/1071 (0.15499533146592)",1
"CTTNBP2",0.781615481210454,0.148148148148148,0.13871635610766,"(4,134,23,832)","TRUE","147/1052 (0.139733840304183)",1
"SCN10A",0.78405543446605,0.148148148148148,0.140461215932914,"(4,134,23,820)","TRUE","190/1075 (0.176744186046512)",1
"PLXNB1",0.784127373895514,0.148148148148148,0.140495867768595,"(4,136,23,832)","TRUE","246/1150 (0.213913043478261)",1
"MYH2",0.784880859284999,0.115384615384615,0.154327424400417,"(3,148,23,811)","TRUE","193/1075 (0.17953488372093)",1
"TLN2",0.784918797694791,0.115384615384615,0.154320987654321,"(3,150,23,822)","TRUE","194/1090 (0.177981651376147)",1
"TRPS1",0.784930275573019,0.115384615384615,0.154713114754098,"(3,151,23,825)","TRUE","161/1057 (0.152317880794702)",1
"PRR12",0.785074706832405,0.115384615384615,0.157245632065776,"(3,153,23,820)","TRUE","195/1085 (0.179723502304147)",1
"DOCK2",0.785114936401468,0.115384615384615,0.157464212678937,"(3,154,23,824)","TRUE","205/1101 (0.186194368755677)",1
"DISP1",0.785494465792265,0.115384615384615,0.149222797927461,"(3,144,23,821)","TRUE","168/1065 (0.157746478873239)",1
"ZZEF1",0.785544800534747,0.111111111111111,0.149437052200614,"(3,146,24,831)","TRUE","173/1079 (0.160333642261353)",1
"RERE",0.785844299302579,0.115384615384615,0.161094224924012,"(3,159,23,828)","TRUE","161/1068 (0.150749063670412)",1
"MYO7A",0.785882644288835,0.111111111111111,0.152820512820513,"(3,149,24,826)","TRUE","197/1098 (0.179417122040073)",1
"TRPM6",0.786452652891228,0.107142857142857,0.139462809917355,"(3,135,25,833)","TRUE","168/1072 (0.156716417910448)",1
"KAT6B",0.786818713514195,0.111111111111111,0.156312625250501,"(3,156,24,842)","TRUE","177/1093 (0.161939615736505)",1
"TTC3",0.787411816176445,0.115384615384615,0.165644171779141,"(3,162,23,816)","TRUE","183/1078 (0.169758812615955)",1
"SCN5A",0.788770301741645,0.185185185185185,0.159137577002053,"(5,155,22,819)","TRUE","188/1084 (0.173431734317343)",1
"LRRC7",0.790203873439051,0.172413793103448,0.148870636550308,"(5,145,24,829)","TRUE","195/1101 (0.177111716621253)",1
"MED13",0.79035871105063,0.166666666666667,0.143286573146293,"(5,143,25,855)","TRUE","161/1088 (0.147977941176471)",1
"HIVEP1",0.790571840127344,0.185185185185185,0.162271805273834,"(5,160,22,826)","TRUE","206/1104 (0.186594202898551)",1
"CHD6",0.79310019762195,0.185185185185185,0.165983606557377,"(5,162,22,814)","TRUE","198/1085 (0.182488479262673)",1
"LAMA3",0.795555498395819,0.185185185185185,0.169072164948454,"(5,164,22,806)","TRUE","220/1106 (0.198915009041591)",1
"CNTNAP5",0.795846343520875,0.185185185185185,0.169404517453799,"(5,165,22,809)","TRUE","234/1116 (0.209677419354839)",1
"GTF3C1",0.796270319370618,0.178571428571429,0.163265306122449,"(5,160,23,820)","TRUE","183/1078 (0.169758812615955)",1
"JMJD1C",0.798910490269772,0.185185185185185,0.172764227642276,"(5,170,22,814)","TRUE","192/1088 (0.176470588235294)",1
"MYO10",0.800803527154244,0.178571428571429,0.168032786885246,"(5,164,23,812)","TRUE","189/1084 (0.174354243542435)",1
"DCHS1",0.801265459281475,0.185185185185185,0.175152749490835,"(5,172,22,810)","TRUE","231/1126 (0.205150976909414)",1
"PRRC2C",0.802317008368223,0.185185185185185,0.176171079429735,"(5,173,22,809)","TRUE","194/1084 (0.178966789667897)",1
"GNAS",0.802424115324741,0.153846153846154,0.190862944162437,"(4,188,22,797)","TRUE","232/1114 (0.208258527827648)",1
"CEP350",0.802534623007212,0.153846153846154,0.189655172413793,"(4,187,22,799)","TRUE","222/1110 (0.2)",1
"KIAA1549",0.802623945457185,0.153846153846154,0.188717948717949,"(4,184,22,791)","TRUE","227/1105 (0.205429864253394)",1
"CNTNAP2",0.802983341796091,0.172413793103448,0.163900414937759,"(5,158,24,806)","TRUE","221/1103 (0.200362647325476)",1
"SDK1",0.803067357299338,0.153846153846154,0.199598796389167,"(4,199,22,798)","TRUE","244/1138 (0.214411247803163)",1
"ARID1B",0.803287598282653,0.153846153846154,0.18555667001003,"(4,185,22,812)","TRUE","204/1110 (0.183783783783784)",1
"ACACB",0.804060782399467,0.142857142857143,0.182914572864322,"(4,182,24,813)","TRUE","235/1136 (0.206866197183099)",1
"FRY",0.804607281366324,0.172413793103448,0.165314401622718,"(5,163,24,823)","TRUE","186/1095 (0.16986301369863)",1
"TENM1",0.804778451179251,0.172413793103448,0.165474974463739,"(5,162,24,817)","TRUE","225/1125 (0.2)",1
"NF1",0.809789943521772,0.214285714285714,0.195979899497487,"(6,195,22,800)","TRUE","271/1157 (0.234226447709594)",1
"DIDO1",0.811041979597726,0.222222222222222,0.206206206206206,"(6,206,21,793)","TRUE","257/1137 (0.226033421284081)",1
"DYSF",0.812335644437966,0.2,0.185,"(6,185,24,815)","TRUE","232/1134 (0.204585537918871)",1
"DNAH6",0.812699308217601,0.230769230769231,0.217477656405164,"(6,219,20,788)","TRUE","322/1212 (0.265676567656766)",1
"ZNF292",0.815697548000591,0.185185185185185,0.219611848825332,"(5,215,22,764)","TRUE","228/1089 (0.209366391184573)",1
"CELSR3",0.816205640382357,0.185185185185185,0.229268292682927,"(5,235,22,790)","TRUE","253/1154 (0.219237435008666)",1
"COL12A1",0.816519304209659,0.214285714285714,0.205078125,"(6,210,22,814)","TRUE","257/1156 (0.222318339100346)",1
"EYS",0.816633464099959,0.185185185185185,0.231695085255767,"(5,231,22,766)","TRUE","339/1198 (0.282971619365609)",1
"UNC80",0.817063503509248,0.178571428571429,0.208661417322835,"(5,212,23,804)","TRUE","293/1197 (0.244778613199666)",1
"DNHD1",0.823080773657621,0.25,0.234782608695652,"(7,243,21,792)","TRUE","286/1182 (0.241962774957699)",1
"PTEN",0.826827277585544,0.214285714285714,0.241650294695481,"(6,246,22,772)","TRUE","271/1150 (0.235652173913043)",1
"LAMA1",0.83341457247542,0.275862068965517,0.263366336633663,"(8,266,21,744)","TRUE","339/1194 (0.28391959798995)",1
"DNAH7",0.837255364118752,0.3,0.279767666989351,"(9,289,21,744)","TRUE","400/1269 (0.315208825847124)",1
"DNAH11",0.839287020910522,0.28125,0.263520157325467,"(9,268,23,749)","TRUE","402/1266 (0.317535545023697)",1
"MYH13",1,0.142857142857143,0.154639175257732,"(4,150,24,820)","TRUE","192/1082 (0.177449168207024)",1
"DLEC1",1,0.0740740740740741,0.103448275862069,"(2,99,25,858)","TRUE","110/1026 (0.107212475633528)",1
"BTBD7",1,0.111111111111111,0.141829393627955,"(3,138,24,835)","TRUE","143/1050 (0.136190476190476)",1
"TRO",1,0.0769230769230769,0.108879492600423,"(2,103,24,843)","TRUE","118/1020 (0.115686274509804)",1
"ROCK1",1,0.115384615384615,0.113753877973113,"(3,110,23,857)","TRUE","127/1046 (0.121414913957935)",1
"GEMIN5",1,0.0769230769230769,0.0753715498938429,"(2,71,24,871)","TRUE","107/1023 (0.104594330400782)",1
"TNRC6A",1,0.192307692307692,0.208453410182517,"(5,217,21,824)","TRUE","205/1127 (0.18189884649512)",1
"ARHGAP5",1,0.115384615384615,0.129459734964322,"(3,127,23,854)","TRUE","130/1054 (0.123339658444023)",1
"ZNF516",1,0.111111111111111,0.108941418293936,"(3,106,24,867)","TRUE","133/1065 (0.124882629107981)",1
"CEP192",1,0.0769230769230769,0.101659751037344,"(2,98,24,866)","TRUE","137/1063 (0.128880526810912)",1
"UBR5",1,0.192307692307692,0.20533070088845,"(5,208,21,805)","TRUE","230/1131 (0.203359858532272)",1
"PREX1",1,0.115384615384615,0.119170984455959,"(3,115,23,850)","TRUE","133/1051 (0.126546146527117)",1
"MYH10",1,0.107142857142857,0.123711340206186,"(3,120,25,850)","TRUE","131/1052 (0.124524714828897)",1
"MYH11",1,0.115384615384615,0.125779625779626,"(3,121,23,841)","TRUE","150/1054 (0.142314990512334)",1
"FLNB",1,0.185185185185185,0.181174089068826,"(5,179,22,809)","TRUE","229/1119 (0.204647006255585)",1
"MDC1",1,0.107142857142857,0.1125,"(3,108,25,852)","TRUE","154/1066 (0.144465290806754)",1
"COL2A1",1,0.0769230769230769,0.110878661087866,"(2,106,24,850)","TRUE","131/1040 (0.125961538461538)",1
"PPFIA2",1,0.115384615384615,0.121243523316062,"(3,117,23,848)","TRUE","150/1053 (0.142450142450142)",1
"BDP1",1,0.148148148148148,0.174442190669371,"(4,172,23,814)","TRUE","196/1093 (0.17932296431839)",1
"BSN",1,0.206896551724138,0.216748768472906,"(6,220,23,795)","TRUE","273/1169 (0.233532934131737)",1
"MN1",1,0.0769230769230769,0.106735751295337,"(2,103,24,862)","TRUE","121/1049 (0.11534795042898)",1
"SCN9A",1,0.142857142857143,0.156378600823045,"(4,152,24,820)","TRUE","197/1090 (0.180733944954128)",1
"KSR2",1,0.115384615384615,0.124607329842932,"(3,119,23,836)","TRUE","126/1029 (0.122448979591837)",1
"MROH2B",1,0.137931034482759,0.160990712074303,"(4,156,25,813)","TRUE","197/1087 (0.181232750689972)",1
"PRPF8",1,0.0769230769230769,0.103125,"(2,99,24,861)","TRUE","125/1043 (0.119846596356663)",1
"RTTN",1,0.115384615384615,0.133751306165099,"(3,128,23,829)","TRUE","165/1066 (0.154784240150094)",1
"TSHZ2",1,0.0769230769230769,0.089567966280295,"(2,85,24,864)","TRUE","116/1035 (0.11207729468599)",1
"NLRP9",1,0.0769230769230769,0.076271186440678,"(2,72,24,872)","TRUE","111/1027 (0.108081791626095)",1
"COL4A1",1,0.115384615384615,0.13111342351717,"(3,126,23,835)","TRUE","149/1046 (0.14244741873805)",1
"DLGAP2",1,0.115384615384615,0.110994764397906,"(3,106,23,849)","TRUE","127/1040 (0.122115384615385)",1
"LTN1",1,0.153846153846154,0.175925925925926,"(4,171,22,801)","TRUE","176/1063 (0.165569143932267)",1
"MUC19",1,0.148148148148148,0.16869918699187,"(4,166,23,818)","TRUE","184/1077 (0.170844939647168)",1
"RTL1",1,0.0769230769230769,0.0739957716701903,"(2,70,24,876)","TRUE","114/1039 (0.109720885466795)",1
"PLXND1",1,0.148148148148148,0.148827726809378,"(4,146,23,835)","TRUE","160/1065 (0.150234741784038)",1
"ABCB5",1,0.0769230769230769,0.1,"(2,95,24,855)","TRUE","137/1046 (0.130975143403442)",1
"ABCB4",1,0.0769230769230769,0.0945378151260504,"(2,90,24,862)","TRUE","110/1027 (0.107108081791626)",1
"MAP3K9",1,0.0769230769230769,0.0875527426160338,"(2,83,24,865)","TRUE","111/1026 (0.108187134502924)",1
"SCN4A",1,0.0769230769230769,0.108764519535375,"(2,103,24,844)","TRUE","155/1058 (0.146502835538752)",1
"NISCH",1,0.0769230769230769,0.106625258799172,"(2,103,24,863)","TRUE","105/1027 (0.102239532619279)",1
"MRC2",1,0.0769230769230769,0.0972803347280335,"(2,93,24,863)","TRUE","116/1030 (0.112621359223301)",1
"AQR",1,0.0740740740740741,0.0921465968586387,"(2,88,25,867)","TRUE","105/1030 (0.101941747572816)",1
"INSRR",1,0.115384615384615,0.123028391167192,"(3,117,23,834)","TRUE","143/1041 (0.137367915465898)",1
"BCLAF1",1,0.148148148148148,0.146341463414634,"(4,144,23,840)","TRUE","169/1082 (0.156192236598891)",1
"ARHGAP31",1,0.0769230769230769,0.101041666666667,"(2,97,24,863)","TRUE","125/1044 (0.119731800766284)",1
"ARID4A",1,0.0769230769230769,0.0987394957983193,"(2,94,24,858)","TRUE","128/1045 (0.122488038277512)",1
"PNPLA6",1,0.115384615384615,0.112371134020619,"(3,109,23,861)","TRUE","118/1041 (0.113352545629203)",1
"CASR",1,0.0769230769230769,0.080168776371308,"(2,76,24,872)","TRUE","126/1046 (0.120458891013384)",1
"DNAH5",1,0.34375,0.361930294906166,"(11,405,21,714)","TRUE","504/1379 (0.365482233502538)",1
"MYO16",1,0.111111111111111,0.133472367049009,"(3,128,24,831)","TRUE","180/1079 (0.166821130676552)",1
"CUL7",1,0.0740740740740741,0.0757894736842105,"(2,72,25,878)","TRUE","104/1028 (0.101167315175097)",1
"CC2D2A",1,0.0740740740740741,0.0982236154649948,"(2,94,25,863)","TRUE","110/1030 (0.106796116504854)",1
"LTBP1",1,0.111111111111111,0.121085594989562,"(3,116,24,842)","TRUE","162/1061 (0.152686145146089)",1
"POLQ",1,0.178571428571429,0.178861788617886,"(5,176,23,808)","TRUE","205/1093 (0.187557182067704)",1
"COL11A1",1,0.233333333333333,0.24802371541502,"(7,251,23,761)","TRUE","302/1168 (0.258561643835616)",1
"QSER1",1,0.0769230769230769,0.0863157894736842,"(2,82,24,868)","TRUE","122/1039 (0.117420596727623)",1
"SBNO2",1,0.0769230769230769,0.0941422594142259,"(2,90,24,866)","TRUE","128/1049 (0.122020972354623)",1
"COL17A1",1,0.0740740740740741,0.0899581589958159,"(2,86,25,870)","TRUE","112/1040 (0.107692307692308)",1
"DIP2B",1,0.0740740740740741,0.096875,"(2,93,25,867)","TRUE","108/1035 (0.104347826086957)",1
"ZFAT",1,0.0740740740740741,0.0972803347280335,"(2,93,25,863)","TRUE","110/1030 (0.106796116504854)",1
"SDK2",1,0.115384615384615,0.114906832298137,"(3,111,23,855)","TRUE","193/1105 (0.174660633484163)",1
"MYO3B",1,0.111111111111111,0.109832635983264,"(3,105,24,851)","TRUE","132/1041 (0.126801152737752)",1
"ZFYVE26",1,0.111111111111111,0.112852664576803,"(3,108,24,849)","TRUE","141/1048 (0.134541984732824)",1
"CELSR1",1,0.172413793103448,0.169678714859438,"(5,169,24,827)","TRUE","237/1150 (0.206086956521739)",1
"WDR62",1,0.0769230769230769,0.103157894736842,"(2,98,24,852)","TRUE","112/1026 (0.10916179337232)",1
"BRINP1",1,0.0769230769230769,0.0969441517386723,"(2,92,24,857)","TRUE","120/1032 (0.116279069767442)",1
"REXO1",1,0.0769230769230769,0.0882352941176471,"(2,84,24,868)","TRUE","117/1037 (0.112825458052073)",1
"COL16A1",1,0.0740740740740741,0.0943396226415094,"(2,90,25,864)","TRUE","120/1039 (0.115495668912416)",1
"DOCK3",1,0.111111111111111,0.14018691588785,"(3,135,24,828)","TRUE","197/1098 (0.179417122040073)",1
"WDR7",1,0.0769230769230769,0.102941176470588,"(2,98,24,854)","TRUE","119/1030 (0.115533980582524)",1
"RAPGEF4",1,0.0740740740740741,0.0905263157894737,"(2,86,25,864)","TRUE","110/1026 (0.107212475633528)",1
"MYO15A",1,0.185185185185185,0.204950495049505,"(5,207,22,803)","TRUE","260/1162 (0.223752151462995)",1
"TRPM7",1,0.0740740740740741,0.0884495317377731,"(2,85,25,876)","TRUE","111/1043 (0.106423777564717)",1
"NIN",1,0.107142857142857,0.137538779731127,"(3,133,25,834)","TRUE","149/1050 (0.141904761904762)",1
"KIAA0586",1,0.0769230769230769,0.0861344537815126,"(2,82,24,870)","TRUE","112/1034 (0.108317214700193)",1
"FLT1",1,0.115384615384615,0.114702815432742,"(3,110,23,849)","TRUE","110/1021 (0.107737512242899)",1
"ZNF423",1,0.115384615384615,0.142263759086189,"(3,137,23,826)","TRUE","176/1070 (0.164485981308411)",1
"USP42",1,0.0769230769230769,0.104493207941484,"(2,100,24,857)","TRUE","127/1039 (0.12223291626564)",1
"ZMIZ1",1,0.111111111111111,0.121552604698672,"(3,119,24,860)","TRUE","132/1058 (0.12476370510397)",1
"RNF43",1,0.0769230769230769,0.101871101871102,"(2,98,24,864)","TRUE","107/1031 (0.103782735208535)",1
"ABCC3",1,0.0769230769230769,0.0930962343096234,"(2,89,24,867)","TRUE","115/1040 (0.110576923076923)",1
"MYH1",1,0.148148148148148,0.150103519668737,"(4,145,23,821)","TRUE","217/1105 (0.196380090497738)",1
"MYH3",1,0.137931034482759,0.140061791967044,"(4,136,25,835)","TRUE","158/1064 (0.148496240601504)",1
"KIAA1211",1,0.148148148148148,0.157349896480331,"(4,152,23,814)","TRUE","171/1066 (0.160412757973734)",1
"VWF",1,0.178571428571429,0.178137651821862,"(5,176,23,812)","TRUE","216/1110 (0.194594594594595)",1
"ZNF451",1,0.0740740740740741,0.0978947368421053,"(2,93,25,857)","TRUE","101/1009 (0.10009910802775)",1
"CUL9",1,0.111111111111111,0.137755102040816,"(3,135,24,845)","TRUE","155/1070 (0.144859813084112)",1
"XRN1",1,0.115384615384615,0.124610591900312,"(3,120,23,843)","TRUE","127/1032 (0.123062015503876)",1
"MORC1",1,0.0740740740740741,0.0865892291446674,"(2,82,25,865)","TRUE","105/1024 (0.1025390625)",1
"IFIH1",1,0.0740740740740741,0.0977917981072555,"(2,93,25,858)","TRUE","102/1016 (0.100393700787402)",1
"CCDC88A",1,0.0740740740740741,0.101554404145078,"(2,98,25,867)","TRUE","126/1047 (0.120343839541547)",1
"CHD5",1,0.148148148148148,0.15832482124617,"(4,155,23,824)","TRUE","175/1078 (0.162337662337662)",1
"KIF21B",1,0.111111111111111,0.121748178980229,"(3,117,24,844)","TRUE","148/1055 (0.140284360189573)",1
"KMT2A",1,0.233333333333333,0.232971372161895,"(7,236,23,777)","TRUE","269/1150 (0.233913043478261)",1
"YLPM1",1,0.148148148148148,0.143149284253579,"(4,140,23,838)","TRUE","164/1071 (0.1531279178338)",1
"BCL11A",1,0.0740740740740741,0.10062893081761,"(2,96,25,858)","TRUE","104/1024 (0.1015625)",1
"MED13L",1,0.0740740740740741,0.103305785123967,"(2,100,25,868)","TRUE","124/1049 (0.118207816968541)",1
"TTC21B",1,0.0769230769230769,0.0944386149003148,"(2,90,24,863)","TRUE","115/1031 (0.111542192046557)",1
"COL21A1",1,0.0740740740740741,0.0985324947589098,"(2,94,25,860)","TRUE","117/1033 (0.113262342691191)",1
"RREB1",1,0.115384615384615,0.130569948186529,"(3,126,23,839)","TRUE","152/1056 (0.143939393939394)",1
"RRBP1",1,0.115384615384615,0.12306101344364,"(3,119,23,848)","TRUE","130/1043 (0.12464046021093)",1
"AHDC1",1,0.115384615384615,0.135942327497425,"(3,132,23,839)","TRUE","169/1074 (0.157355679702048)",1
"KTN1",1,0.0769230769230769,0.0902413431269675,"(2,86,24,867)","TRUE","109/1030 (0.105825242718447)",1
"TUBGCP6",1,0.0769230769230769,0.104166666666667,"(2,100,24,860)","TRUE","134/1055 (0.127014218009479)",1
"HERC2",1,0.3,0.314418604651163,"(9,338,21,737)","TRUE","395/1281 (0.308352849336456)",1
"CGNL1",1,0.0769230769230769,0.0814814814814815,"(2,77,24,868)","TRUE","126/1045 (0.120574162679426)",1
"TEP1",1,0.148148148148148,0.148494288681205,"(4,143,23,820)","TRUE","169/1059 (0.159584513692162)",1
"UNC13A",1,0.0769230769230769,0.0926315789473684,"(2,88,24,862)","TRUE","118/1037 (0.113789778206365)",1
"CASZ1",1,0.111111111111111,0.127049180327869,"(3,124,24,852)","TRUE","166/1087 (0.152713891444342)",1
"GSE1",1,0.107142857142857,0.130208333333333,"(3,125,25,835)","TRUE","157/1060 (0.14811320754717)",1
"MAP1B",1,0.148148148148148,0.153061224489796,"(4,150,23,830)","TRUE","191/1092 (0.174908424908425)",1
"VPS13B",1,0.25,0.25390625,"(8,260,24,764)","TRUE","322/1201 (0.268109908409659)",1
"SBF2",1,0.0740740740740741,0.10377358490566,"(2,99,25,855)","TRUE","118/1029 (0.114674441205053)",1
"CHL1",1,0.107142857142857,0.123829344432882,"(3,119,25,842)","TRUE","163/1070 (0.152336448598131)",1
"ROCK2",1,0.0769230769230769,0.0885416666666667,"(2,85,24,875)","TRUE","108/1033 (0.104549854791868)",1
"COL4A2",1,0.111111111111111,0.110410094637224,"(3,105,24,846)","TRUE","133/1037 (0.128254580520733)",1
"ARHGAP32",1,0.111111111111111,0.114583333333333,"(3,110,24,850)","TRUE","128/1041 (0.122958693563881)",1
"ANKRD36",1,0.115384615384615,0.114044350580781,"(3,108,23,839)","TRUE","138/1035 (0.133333333333333)",1
"DGKB",1,0.0769230769230769,0.0945378151260504,"(2,90,24,862)","TRUE","107/1022 (0.104696673189824)",1
"SMC2",1,0.0769230769230769,0.090625,"(2,87,24,873)","TRUE","106/1037 (0.10221793635487)",1
"ARHGAP29",1,0.0384615384615385,0.0721102863202545,"(1,68,25,875)","TRUE","105/1028 (0.102140077821012)",1
"HECW2",1,0.115384615384615,0.11789038262668,"(3,114,23,853)","TRUE","144/1057 (0.136234626300851)",1
"ENPEP",1,0.0769230769230769,0.077003121748179,"(2,74,24,887)","TRUE","118/1050 (0.112380952380952)",1
"IGF1R",1,0.0740740740740741,0.0982419855222337,"(2,95,25,872)","TRUE","104/1033 (0.100677637947725)",1
"CCDC40",1,0.0769230769230769,0.101977107180021,"(2,98,24,863)","TRUE","106/1025 (0.103414634146341)",1
"RPTOR",1,0.0769230769230769,0.0943396226415094,"(2,90,24,864)","TRUE","117/1037 (0.112825458052073)",1
"BRD4",1,0.0769230769230769,0.0982236154649948,"(2,94,24,863)","TRUE","105/1022 (0.102739726027397)",1
"NLRP12",1,0.0769230769230769,0.0926315789473684,"(2,88,24,862)","TRUE","120/1036 (0.115830115830116)",1
"PRDM16",1,0.115384615384615,0.117708333333333,"(3,113,23,847)","TRUE","133/1044 (0.127394636015326)",1
"ADCY10",1,0.0769230769230769,0.0957894736842105,"(2,91,24,859)","TRUE","117/1030 (0.113592233009709)",1
"ABCA12",1,0.172413793103448,0.184584178498986,"(5,182,24,804)","TRUE","241/1127 (0.213842058562555)",1
"MYH15",1,0.137931034482759,0.134937238493724,"(4,129,25,827)","TRUE","179/1075 (0.166511627906977)",1
"CDH18",1,0.107142857142857,0.108108108108108,"(3,104,25,858)","TRUE","130/1050 (0.123809523809524)",1
"ANKRD31",1,0.0769230769230769,0.0797481636935992,"(2,76,24,877)","TRUE","117/1043 (0.112176414189837)",1
"PPIP5K2",1,0.0740740740740741,0.0847280334728033,"(2,81,25,875)","TRUE","107/1033 (0.103581800580833)",1
"VWDE",1,0.0769230769230769,0.0934873949579832,"(2,89,24,863)","TRUE","146/1060 (0.137735849056604)",1
"KLHL1",1,0.0769230769230769,0.0927291886195996,"(2,88,24,861)","TRUE","102/1019 (0.100098135426889)",1
"DIP2C",1,0.111111111111111,0.11413612565445,"(3,109,24,846)","TRUE","138/1051 (0.131303520456708)",1
"ANO4",1,0.0769230769230769,0.107708553326294,"(2,102,24,845)","TRUE","138/1036 (0.133204633204633)",1
"CDH12",1,0.0740740740740741,0.0872765509989485,"(2,83,25,868)","TRUE","124/1046 (0.118546845124283)",1
"MIA3",1,0.0769230769230769,0.0974576271186441,"(2,92,24,852)","TRUE","119/1029 (0.115646258503401)",1
"TMPRSS15",1,0.0740740740740741,0.0782241014799154,"(2,74,25,872)","TRUE","121/1039 (0.116458132820019)",1
"ADCY8",1,0.0769230769230769,0.090146750524109,"(2,86,24,868)","TRUE","151/1066 (0.141651031894934)",1
"UBR1",1,0.107142857142857,0.10261780104712,"(3,98,25,857)","TRUE","111/1027 (0.108081791626095)",1
"MCM3AP",1,0.107142857142857,0.121274409044193,"(3,118,25,855)","TRUE","150/1078 (0.139146567717996)",1
"NLRP4",1,0.0769230769230769,0.105263157894737,"(2,100,24,850)","TRUE","136/1047 (0.129894937917861)",1
"SHANK1",1,0.115384615384615,0.115303983228512,"(3,110,23,844)","TRUE","148/1050 (0.140952380952381)",1
"MEGF6",1,0.0769230769230769,0.106806282722513,"(2,102,24,853)","TRUE","110/1027 (0.107108081791626)",1
"AGL",1,0.0769230769230769,0.0930962343096234,"(2,89,24,867)","TRUE","119/1040 (0.114423076923077)",1
"NLRP3",1,0.111111111111111,0.13903192584964,"(3,135,24,836)","TRUE","168/1069 (0.157156220767072)",1
"TDRD5",1,0.0740740740740741,0.0815677966101695,"(2,77,25,867)","TRUE","111/1026 (0.108187134502924)",1
"PRDM9",1,0.111111111111111,0.129802699896158,"(3,125,24,838)","TRUE","156/1065 (0.146478873239437)",1
"KIAA1324L",1,0.0769230769230769,0.0942408376963351,"(2,90,24,865)","TRUE","116/1038 (0.111753371868979)",1
"DLC1",1,0.0769230769230769,0.100422832980973,"(2,95,24,851)","TRUE","124/1027 (0.120740019474197)",1
"FREM1",1,0.148148148148148,0.146997929606625,"(4,142,23,824)","TRUE","180/1079 (0.166821130676552)",1
"INPPL1",1,0.115384615384615,0.120867768595041,"(3,117,23,851)","TRUE","132/1046 (0.126195028680688)",1
"EML5",1,0.0740740740740741,0.10261780104712,"(2,98,25,857)","TRUE","133/1046 (0.127151051625239)",1
"ARHGEF40",1,0.0769230769230769,0.106471816283925,"(2,102,24,856)","TRUE","108/1026 (0.105263157894737)",1
"KIF7",1,0.0769230769230769,0.10609243697479,"(2,101,24,851)","TRUE","121/1035 (0.116908212560386)",1
"ZNF91",1,0.107142857142857,0.10261780104712,"(3,98,25,857)","TRUE","130/1048 (0.124045801526718)",1
"TRAPPC9",1,0.115384615384615,0.11882229232387,"(3,113,23,838)","TRUE","144/1040 (0.138461538461538)",1
"CASKIN1",1,0.0769230769230769,0.0812236286919831,"(2,77,24,871)","TRUE","108/1029 (0.104956268221574)",1
"ABCA3",1,0.148148148148148,0.142411642411642,"(4,137,23,825)","TRUE","145/1045 (0.138755980861244)",1
"TET2",1,0.115384615384615,0.120671563483736,"(3,115,23,838)","TRUE","141/1040 (0.135576923076923)",1
"COL22A1",1,0.192307692307692,0.20162932790224,"(5,198,21,784)","TRUE","247/1117 (0.221128021486124)",1
"ROBO1",1,0.153846153846154,0.16734693877551,"(4,164,22,816)","TRUE","192/1085 (0.176958525345622)",1
